"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","EO","45","[c]","30180","31060"
"Leaver CS","2022","Other ethnicity","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AO","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","EO","30","[c]","28550","27570"
"Leaver CS","2022","Undeclared","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G7","5","[c]","[c]","[c]"
